"BehaviorSpace results (NetLogo 6.3.0)"
"4-random-walk.nlogo"
"experiment 1"
"02/04/2023 16:53:58:666 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","turning-angle","[step]","distance-from-center"
"1574","150","1000","8.525336556917386"
"1576","150","1000","4.002783974651647"
"1579","150","1000","0.9483786405810093"
"1577","150","1000","4.224761138858294"
"1578","150","1000","2.4469292059695227"
"1581","150","1000","3.6122642135969905"
"1580","150","1000","8.70739541192257"
"1584","150","1000","4.403296685560257"
"1585","150","1000","0.9329821908441834"
"1582","150","1000","5.100610663846266"
"1587","150","1000","8.389692885199345"
"1567","150","1000","5.186474030699366"
"1583","150","1000","2.4125944473886523"
"1586","150","1000","3.4422378465825774"
"1588","150","1000","3.3392883939967213"
"1589","150","1000","7.597437641279857"
"1590","150","1000","8.437821725295382"
"1591","150","1000","2.796156460935062"
"1595","150","1000","5.005055072647558"
"1575","150","1000","7.575924325672773"
"1592","150","1000","4.496468779800813"
"1593","150","1000","5.326416031750211"
"1594","150","1000","2.1368828153583284"
"1597","150","1000","0.6109362698409054"
"1598","150","1000","8.3885530342287"
"1600","150","1000","4.919673499297847"
"1599","150","1000","6.696881404486845"
"1603","160","1000","8.536575075068503"
"1601","160","1000","0.931996509567532"
"1602","160","1000","3.6512143945212014"
"1606","160","1000","2.8309918106181264"
"1605","160","1000","9.443117658911852"
"1604","160","1000","3.3294656837034102"
"1610","160","1000","1.2543613634878117"
"1607","160","1000","2.205883947585962"
"1612","160","1000","3.4827487589832025"
"1609","160","1000","3.4719306454173164"
"1611","160","1000","6.137118425083573"
"1608","160","1000","3.194369320268551"
"1613","160","1000","3.2660665844037666"
"1596","150","1000","3.7401560321072735"
"1614","160","1000","6.413597981745801"
"1620","160","1000","5.069818721351127"
"1618","160","1000","0.676379052594417"
"1617","160","1000","5.541188908575492"
"1615","160","1000","5.3820434565074144"
"1616","160","1000","2.678802372133268"
"1619","160","1000","2.231009245313427"
"1622","160","1000","9.420990778672811"
"1621","160","1000","3.7342714989600005"
"1624","160","1000","1.9922327543852376"
"1627","160","1000","2.5044277649691913"
"1625","160","1000","3.4356830186181315"
"1628","160","1000","2.6713470115563105"
"1629","160","1000","1.0388132617228616"
"1631","160","1000","7.049189314784307"
"1630","160","1000","4.957437529007422"
"1633","160","1000","5.540426408634395"
"1634","160","1000","1.1666464377357366"
"1632","160","1000","3.076965750854433"
"1635","160","1000","6.509621919489822"
"1623","160","1000","6.944365361832402"
"1638","160","1000","5.82477713287877"
"1626","160","1000","10.786265409168484"
"1640","160","1000","1.1534491923955001"
"1637","160","1000","9.635486638193637"
"1643","160","1000","5.665599905987127"
"1639","160","1000","10.817812660165128"
"1645","160","1000","4.841420072870239"
"1644","160","1000","4.0180359850530465"
"1636","160","1000","0.904273038726456"
"1642","160","1000","5.843516705599802"
"1641","160","1000","4.598833042955823"
"1647","160","1000","5.0517810507434495"
"1646","160","1000","7.786278299496735"
"1649","160","1000","1.3257457814340265"
"1655","160","1000","3.4649912479792464"
"1653","160","1000","4.498741733582218"
"1648","160","1000","4.871629665595616"
"1656","160","1000","7.240081782287591"
"1651","160","1000","4.6714195100741405"
"1652","160","1000","3.9585460445299137"
"1658","160","1000","7.256228644485486"
"1657","160","1000","2.6742092191809417"
"1659","160","1000","2.302237529384058"
"1662","160","1000","7.272968776116436"
"1661","160","1000","2.265079576824346"
"1663","160","1000","5.827167536873102"
"1667","160","1000","3.4735094326045144"
"1660","160","1000","6.8440370543239455"
"1654","160","1000","3.9733476718580967"
"1650","160","1000","8.735963605013472"
"1665","160","1000","7.357401404211149"
"1671","160","1000","3.9466560448911534"
"1669","160","1000","1.463718040191519"
"1670","160","1000","7.6898650172231635"
"1673","160","1000","8.482315645301602"
"1674","160","1000","4.182722669704984"
"1672","160","1000","2.6567194339544358"
"1664","160","1000","5.24914268223566"
"1680","160","1000","2.9540903268493737"
"1677","160","1000","0.7085578878882243"
"1678","160","1000","9.868705250849287"
"1679","160","1000","5.364877412244138"
"1681","160","1000","9.502585306900782"
"1684","160","1000","5.603508666891618"
"1666","160","1000","2.9950007577644087"
"1682","160","1000","7.4211667564261115"
"1668","160","1000","2.0751285732637084"
"1685","160","1000","1.9811698757462382"
"1689","160","1000","13.530850051595994"
"1675","160","1000","4.624171627962302"
"1687","160","1000","3.043802834619292"
"1686","160","1000","7.8721679312529504"
"1690","160","1000","2.615750435967671"
"1688","160","1000","2.1608284152127406"
"1683","160","1000","1.3094134560564168"
"1692","160","1000","4.028927649079357"
"1694","160","1000","6.885857199465868"
"1691","160","1000","3.294916095952235"
"1697","160","1000","3.7886936302554544"
"1695","160","1000","11.020287208492464"
"1676","160","1000","6.354853406164052"
"1699","160","1000","1.3693638149500693"
"1698","160","1000","6.908450471764998"
"1693","160","1000","6.370468865551717"
"1705","170","1000","4.309156624569415"
"1703","170","1000","9.463142593495535"
"1702","170","1000","3.455954393875858"
"1706","170","1000","5.798881384833129"
"1701","170","1000","8.391367714302573"
"1704","170","1000","6.403160739393151"
"1708","170","1000","4.1166331882901375"
"1707","170","1000","2.985754465334387"
"1709","170","1000","2.0549759137692285"
"1711","170","1000","5.779866034962811"
"1710","170","1000","2.3998610415829087"
"1712","170","1000","0.32954644171674663"
"1714","170","1000","4.511154693181534"
"1713","170","1000","5.548712708052806"
"1696","160","1000","5.588119920466204"
"1715","170","1000","4.667744664688729"
"1700","160","1000","9.307631751842091"
"1717","170","1000","8.618823902380216"
"1716","170","1000","6.570440011030847"
"1718","170","1000","2.5222859059511102"
"1719","170","1000","3.2962638752284943"
"1721","170","1000","2.0974369208771404"
"1722","170","1000","2.2024098054472754"
"1723","170","1000","5.814377718510059"
"1724","170","1000","7.237987883759368"
"1720","170","1000","3.32920297036002"
"1728","170","1000","6.094623070695581"
"1726","170","1000","3.7732299553780235"
"1727","170","1000","4.004827185928276"
"1729","170","1000","6.76371613705527"
"1731","170","1000","6.690060410887478"
"1730","170","1000","0.7703122118185968"
"1732","170","1000","4.9252360046590695"
"1733","170","1000","1.6467007724847684"
"1734","170","1000","2.4300122906697257"
"1736","170","1000","3.0009104884338935"
"1737","170","1000","4.352295012233477"
"1735","170","1000","2.6226638276731373"
"1738","170","1000","1.362941997608858"
"1741","170","1000","5.942595016712806"
"1739","170","1000","5.992248273229112"
"1740","170","1000","8.552653349837088"
"1746","170","1000","7.488913465040275"
"1745","170","1000","11.640628296847764"
"1744","170","1000","3.0326385506773392"
"1743","170","1000","8.480350075650659"
"1742","170","1000","6.505100954924424"
"1747","170","1000","0.9200414296994873"
"1725","170","1000","3.92766186263078"
"1748","170","1000","4.491957550638465"
"1753","170","1000","7.524273032427718"
"1750","170","1000","6.492834855660185"
"1749","170","1000","1.9525897861235977"
"1751","170","1000","3.859548793407778"
"1754","170","1000","3.924916357032352"
"1755","170","1000","6.879228448138421"
"1756","170","1000","2.3829596781326843"
"1758","170","1000","2.857461423154473"
"1752","170","1000","4.70202432033882"
"1760","170","1000","2.964157131822935"
"1759","170","1000","7.843751376955229"
"1761","170","1000","6.620038769505077"
"1762","170","1000","4.779882612677774"
"1763","170","1000","4.702763151112935"
"1765","170","1000","3.7815677490213724"
"1766","170","1000","5.918321818649433"
"1764","170","1000","4.126348199396585"
"1768","170","1000","7.194542240929781"
"1767","170","1000","6.598289898138978"
"1769","170","1000","5.792059186851722"
"1770","170","1000","1.3548428519575029"
"1771","170","1000","5.076722846687922"
"1775","170","1000","8.637952742151482"
"1774","170","1000","3.4925923152292575"
"1773","170","1000","3.6901811709393186"
"1776","170","1000","3.633439387993575"
"1778","170","1000","4.412526937067279"
"1777","170","1000","4.006745571166929"
"1779","170","1000","5.922318074994838"
"1780","170","1000","10.237842081284123"
"1781","170","1000","8.246287481580419"
"1783","170","1000","3.710277641665208"
"1772","170","1000","3.811758663538652"
"1782","170","1000","6.980334328071162"
"1784","170","1000","4.724842399383273"
"1785","170","1000","4.158164623615414"
"1787","170","1000","1.6772222872605818"
"1788","170","1000","4.158312338133975"
"1789","170","1000","2.5803922860763238"
"1757","170","1000","4.69962156250325"
"1791","170","1000","2.098109273392015"
"1793","170","1000","6.6477544724131565"
"1792","170","1000","9.725700323817259"
"1790","170","1000","2.2659424691050374"
"1797","170","1000","1.6113044527104665"
"1794","170","1000","6.8014409654201975"
"1796","170","1000","8.595660244458598"
"1798","170","1000","2.791251020296112"
"1795","170","1000","5.71960898083589"
"1802","180","1000","3.0993908111092114"
"1803","180","1000","1.688007308289415"
"1786","170","1000","3.26371860189724"
"1801","180","1000","5.715506560679034"
"1805","180","1000","1.8505094794953565"
"1808","180","1000","6.775950991791818"
"1806","180","1000","5.243342250156998"
"1807","180","1000","1.7955422467183293"
"1799","170","1000","4.978495159291573"
"1810","180","1000","2.3035272633922634"
"1800","170","1000","7.275110760568967"
"1811","180","1000","3.4644751559573503"
"1812","180","1000","3.9765161468017913"
"1815","180","1000","6.675457574926995"
"1814","180","1000","3.502017404354121"
"1804","180","1000","1.618100156390526"
"1813","180","1000","1.5414754819902783"
"1817","180","1000","3.386455233817274"
"1819","180","1000","3.6153752650109534"
"1816","180","1000","0.3306549356506696"
"1823","180","1000","1.7679158887677662"
"1824","180","1000","6.1898296809202416"
"1822","180","1000","3.1519762124365327"
"1820","180","1000","3.3034216973392314"
"1826","180","1000","4.734719678334321"
"1809","180","1000","4.241527797502003"
"1828","180","1000","3.213427856217625"
"1830","180","1000","3.87666306763244"
"1827","180","1000","2.797439583492665"
"1829","180","1000","4.309056105551179"
"1831","180","1000","5.612296972964176"
"1836","180","1000","1.628094931756859"
"1837","180","1000","5.832772028895039"
"1833","180","1000","3.593767689426771"
"1834","180","1000","1.66586211207942"
"1835","180","1000","3.2278022802437354"
"1821","180","1000","4.620547094724404"
"1818","180","1000","7.003300669816224"
"1838","180","1000","7.54761627396797"
"1841","180","1000","6.069622773060417"
"1839","180","1000","7.239856639580394"
"1840","180","1000","7.244173957103633"
"1825","180","1000","5.292566297148377"
"1842","180","1000","4.227788972235767"
"1846","180","1000","2.290789952857168"
"1832","180","1000","4.511008866455361"
"1844","180","1000","2.4268146219645224"
"1843","180","1000","1.8985103436917448"
"1849","180","1000","2.282876102974859"
"1845","180","1000","7.5269717817518575"
"1851","180","1000","2.8052709764164"
"1848","180","1000","5.515949970991658"
"1847","180","1000","5.932991335911202"
"1852","180","1000","3.1743752817831634"
"1854","180","1000","4.195786614407231"
"1850","180","1000","4.380115124786663"
"1855","180","1000","5.750529620570016"
"1856","180","1000","3.819680536301231"
"1860","180","1000","7.8386654443003625"
"1861","180","1000","1.5949963477268445"
"1859","180","1000","3.3130269542344886"
"1857","180","1000","2.4649512419169146"
"1862","180","1000","2.5697468528734047"
"1863","180","1000","6.34090172774558"
"1864","180","1000","4.95948519661214"
"1865","180","1000","7.348549156508816"
"1866","180","1000","2.8112334227898255"
"1867","180","1000","1.678947843941736"
"1853","180","1000","3.869500454172011"
"1868","180","1000","2.825847084176591"
"1869","180","1000","3.427213061789764"
"1870","180","1000","4.130248781207545"
"1871","180","1000","3.059223463686634"
"1858","180","1000","7.481037287867714"
"1874","180","1000","4.098478582751165"
"1873","180","1000","9.462315183861257"
"1876","180","1000","7.620533391062823"
"1878","180","1000","1.1327234705774694"
"1879","180","1000","2.8648662011391237"
"1877","180","1000","6.345916833449774"
"1875","180","1000","2.6770576328796944"
"1883","180","1000","2.417605913162272"
"1880","180","1000","2.666050263630941"
"1881","180","1000","6.159763992156189"
"1884","180","1000","4.582467188800771"
"1882","180","1000","1.145188257544506"
"1885","180","1000","3.3153144590164625"
"1887","180","1000","1.9760881017738554"
"1886","180","1000","1.0705993332416377"
"1891","180","1000","1.2984292363398868"
"1888","180","1000","1.0328145717213304"
"1889","180","1000","2.4415935635160713"
"1872","180","1000","3.6486071182793847"
"1890","180","1000","2.288441236734019"
"1892","180","1000","0.6233972282964122"
"1893","180","1000","1.8807752207044905"
"1895","180","1000","3.4022231011185204"
"1899","180","1000","4.8278638551679"
"1896","180","1000","6.974405492924664"
"1897","180","1000","6.253996485787613"
"1894","180","1000","6.4723881891802"
"1900","180","1000","3.3556316930165435"
"1898","180","1000","8.262479237838036"
"1901","190","1000","5.877854626728303"
"1904","190","1000","2.3937930037621427"
"1907","190","1000","1.2111913695821945"
"1905","190","1000","1.5130609368850716"
"1903","190","1000","3.661853923077155"
"1909","190","1000","2.6344421933279967"
"1902","190","1000","3.159463390695271"
"1910","190","1000","2.1223544105770116"
"1906","190","1000","8.53328670149823"
"1911","190","1000","2.7325348731064847"
"1912","190","1000","5.975295522386073"
"1908","190","1000","2.5847950224804817"
"1915","190","1000","2.517414233189389"
"1913","190","1000","11.467486005311194"
"1914","190","1000","0.7015043280377738"
"1918","190","1000","1.0284744105109196"
"1916","190","1000","7.921740638215715"
"1917","190","1000","3.849270968622533"
"1920","190","1000","1.4377970432559493"
"1922","190","1000","3.5590518827644813"
"1919","190","1000","6.14869750571953"
"1925","190","1000","4.334433577693459"
"1921","190","1000","2.665435149642328"
"1926","190","1000","8.005665895853962"
"1927","190","1000","5.8841018752215195"
"1928","190","1000","4.832908828265277"
"1929","190","1000","3.3997440798479572"
"1931","190","1000","2.446088624803363"
"1930","190","1000","0.9708375322057711"
"1934","190","1000","2.4019726548018743"
"1932","190","1000","3.3283103708791475"
"1933","190","1000","4.620146776460826"
"1935","190","1000","1.1019398385226302"
"1938","190","1000","4.0676756526409825"
"1936","190","1000","1.670016729825363"
"1937","190","1000","3.686442108355809"
"1923","190","1000","2.394587561662462"
"1942","190","1000","5.950581412463192"
"1939","190","1000","2.304179277784393"
"1940","190","1000","3.6311599652500033"
"1943","190","1000","1.9497664954064935"
"1924","190","1000","4.655349363709601"
"1946","190","1000","1.068820248472307"
"1945","190","1000","2.2469597660825262"
"1947","190","1000","6.246543552551066"
"1950","190","1000","4.246514013685981"
"1948","190","1000","3.016496259487348"
"1952","190","1000","3.1048232224952597"
"1951","190","1000","1.9540813186287507"
"1953","190","1000","3.687357452962709"
"1958","190","1000","7.40477634515204"
"1954","190","1000","3.4137772942552727"
"1956","190","1000","12.57759713673943"
"1957","190","1000","3.264018070555971"
"1959","190","1000","7.460107228448989"
"1941","190","1000","7.472201900760586"
"1944","190","1000","3.7020737945818767"
"1961","190","1000","2.4906436389706124"
"1960","190","1000","2.590426995498043"
"1962","190","1000","2.2053459630267587"
"1963","190","1000","0.6809724510722234"
"1949","190","1000","2.076295577111314"
"1964","190","1000","2.676124284074649"
"1955","190","1000","4.173257569032242"
"1966","190","1000","4.867239732152606"
"1967","190","1000","5.092808162647766"
"1965","190","1000","3.089462810422961"
"1971","190","1000","5.594775428158283"
"1973","190","1000","2.287397836478268"
"1972","190","1000","3.23784820762013"
"1968","190","1000","3.1080978174576486"
"1974","190","1000","4.183405146374534"
"1970","190","1000","4.573807875614606"
"1975","190","1000","2.151767964231716"
"1969","190","1000","6.731984021389045"
"1976","190","1000","2.91052086248001"
"1981","190","1000","1.181069538927235"
"1980","190","1000","8.269576803417099"
"1977","190","1000","6.362108111145158"
"1982","190","1000","2.4605924182688406"
"1979","190","1000","6.924453976707666"
"1985","190","1000","5.8995841147746475"
"1989","190","1000","2.1132624135189357"
"1983","190","1000","2.959492999589242"
"1987","190","1000","7.776275096378189"
"1988","190","1000","2.2040237102307203"
"1978","190","1000","0.4459249650514155"
"1990","190","1000","9.694149726387504"
"1995","190","1000","5.050453086749344"
"1992","190","1000","2.9910936434804967"
"1993","190","1000","1.8424764131946705"
"1991","190","1000","6.19778748881628"
"1994","190","1000","2.8039745325705074"
"1986","190","1000","4.788634733188086"
"1998","190","1000","4.298641318176889"
"2000","190","1000","4.730514701113186"
"2001","200","1000","5.149838636275684"
"1984","190","1000","5.844626685300384"
"1996","190","1000","4.313379955064046"
"1997","190","1000","2.4208988636011353"
"1999","190","1000","1.8343619738981685"
"2007","200","1000","3.4513713370273074"
"2009","200","1000","3.128495777922247"
"2004","200","1000","5.125378942917001"
"2006","200","1000","0.6928123458651515"
"2008","200","1000","2.1444838498838243"
"2005","200","1000","4.1985269232801015"
"2010","200","1000","3.242874461091438"
"2003","200","1000","8.728097285071806"
"2011","200","1000","3.9577164885883076"
"2013","200","1000","1.5439204556664228"
"2014","200","1000","3.480911597011114"
"2012","200","1000","3.027904306154907"
"2015","200","1000","1.445923337188485"
"2016","200","1000","7.4496781816372"
"2018","200","1000","0.8409091430998865"
"2017","200","1000","1.4245787699760954"
"2019","200","1000","7.47629828323141"
"2002","200","1000","5.961863090116352"
"2026","200","1000","3.716585040044297"
"2021","200","1000","4.419861850166288"
"2024","200","1000","3.1724845781707116"
"2023","200","1000","3.083722480756988"
"2025","200","1000","6.962370753853131"
"2028","200","1000","5.21953051027471"
"2027","200","1000","2.7875986624565803"
"2030","200","1000","1.002984325268081"
"2031","200","1000","2.5769113412461566"
"2032","200","1000","7.543716593398497"
"2034","200","1000","1.7630166809581893"
"2035","200","1000","4.5298798851886986"
"2033","200","1000","2.107078965316556"
"2036","200","1000","1.7476460053897491"
"2038","200","1000","5.513789981164132"
"2041","200","1000","1.5237566155353348"
"2020","200","1000","2.283284276786854"
"2040","200","1000","3.0561990216548476"
"2039","200","1000","5.97358114028169"
"2042","200","1000","2.435303903855143"
"2022","200","1000","0.7861106653908088"
"2043","200","1000","4.673382448323466"
"2044","200","1000","1.7405156814808844"
"2046","200","1000","6.288538088102916"
"2047","200","1000","4.53653983400846"
"2045","200","1000","0.7705184686014389"
"2048","200","1000","0.7777800195257702"
"2049","200","1000","0.1252543457101806"
"2051","200","1000","3.437349744429353"
"2050","200","1000","7.045037246804031"
"2029","200","1000","3.591721277385659"
"2053","200","1000","1.9499864783268914"
"2052","200","1000","7.243452069712855"
"2056","200","1000","7.79484505696005"
"2037","200","1000","1.9831533151518548"
"2054","200","1000","3.537149128778556"
"2055","200","1000","6.463815334274753"
"2060","200","1000","3.6355639723139164"
"2059","200","1000","5.797472208181751"
"2058","200","1000","4.173317188917548"
"2057","200","1000","7.224042031433286"
"2061","200","1000","1.9512893345928912"
"2062","200","1000","3.020839654336426"
"2063","200","1000","3.666535619948928"
"2065","200","1000","1.5425018611467831"
"2066","200","1000","3.893105103576258"
"2064","200","1000","4.685395370419219"
"2068","200","1000","3.9812372585492564"
"2069","200","1000","1.7731517268269954"
"2070","200","1000","2.5310444384342206"
"2067","200","1000","8.461167473612607"
"2071","200","1000","4.125115367020259"
"2076","200","1000","2.9948417042010207"
"2073","200","1000","6.4533769516281225"
"2072","200","1000","1.499641692421149"
"2074","200","1000","5.11726257645342"
"2077","200","1000","3.26169376664806"
"2075","200","1000","8.811267796718196"
"2078","200","1000","3.45250199691516"
"2080","200","1000","5.134942125156898"
"2081","200","1000","2.5094801375897204"
"2084","200","1000","3.0711749108118016"
"2079","200","1000","6.594236794546406"
"2083","200","1000","2.846357464350008"
"2088","200","1000","9.59877743538584"
"2089","200","1000","3.555704210320966"
"2086","200","1000","2.250316044803703"
"2085","200","1000","5.11076565729967"
"2091","200","1000","1.4641748452805718"
"2092","200","1000","3.2864714361837573"
"2093","200","1000","2.8352698237867"
"2095","200","1000","4.35405379242032"
"2094","200","1000","2.249031378280043"
"2096","200","1000","2.3253243794423684"
"2097","200","1000","6.044461355622937"
"2102","210","1000","3.1159905842345577"
"2101","210","1000","4.424661932141917"
"2100","200","1000","3.685361058290446"
"2099","200","1000","4.712117751442803"
"2103","210","1000","6.5504922278797695"
"2087","200","1000","2.265654131290158"
"2104","210","1000","1.0930318805028045"
"2105","210","1000","4.362598623809309"
"2090","200","1000","2.1935998169086623"
"2107","210","1000","5.405895665175423"
"2108","210","1000","2.5873918381362633"
"2106","210","1000","1.287378366274114"
"2109","210","1000","2.968065659547"
"2110","210","1000","5.857903588646892"
"2111","210","1000","2.8539508081874168"
"2114","210","1000","3.3954223092264346"
"2112","210","1000","3.5456089108147326"
"2082","200","1000","2.4421924764003267"
"2113","210","1000","4.685541708375818"
"2116","210","1000","1.5976886661787773"
"2117","210","1000","4.22781316751081"
"2115","210","1000","10.619901193287676"
"2098","200","1000","7.4498498474573704"
"2119","210","1000","8.478508677378294"
"2118","210","1000","5.3482099948793635"
"2122","210","1000","4.478171749300432"
"2121","210","1000","6.974134403434396"
"2126","210","1000","3.627311586824111"
"2120","210","1000","5.178011280986898"
"2124","210","1000","3.7056217327894374"
"2125","210","1000","1.161593898846343"
"2127","210","1000","5.302738027866605"
"2130","210","1000","3.8476890329119904"
"2129","210","1000","2.743119195764553"
"2134","210","1000","2.9835779244386873"
"2128","210","1000","3.659767521435642"
"2132","210","1000","4.526594956540531"
"2133","210","1000","1.4648630773507205"
"2131","210","1000","1.3193664257629991"
"2135","210","1000","2.7786426828953603"
"2139","210","1000","3.5208402643058414"
"2138","210","1000","4.640272068455274"
"2141","210","1000","7.822000828470055"
"2123","210","1000","0.8660961640153783"
"2136","210","1000","5.916369079131065"
"2137","210","1000","2.9929176801215425"
"2143","210","1000","3.0634552691563153"
"2144","210","1000","1.452494991097352"
"2145","210","1000","5.535211870915689"
"2140","210","1000","2.789005732634376"
"2142","210","1000","4.4230257345569335"
"2149","210","1000","1.7811739889485372"
"2147","210","1000","3.028761791632685"
"2150","210","1000","3.921941849264123"
"2148","210","1000","7.783151040052809"
"2153","210","1000","4.942728343945308"
"2146","210","1000","3.536938616866915"
"2154","210","1000","1.1480193192352481"
"2152","210","1000","3.732454650188476"
"2159","210","1000","3.1919089139858294"
"2158","210","1000","6.112363291817067"
"2151","210","1000","2.084598068444866"
"2157","210","1000","5.595092598425541"
"2161","210","1000","4.376129322234538"
"2162","210","1000","4.960140409603714"
"2155","210","1000","4.124662257529401"
"2156","210","1000","2.5683931359496097"
"2160","210","1000","2.9310031429861976"
"2164","210","1000","1.7818161414131028"
"2167","210","1000","10.456116629210328"
"2166","210","1000","7.5811232413355105"
"2165","210","1000","3.161590506699442"
"2163","210","1000","2.3437961764847492"
"2170","210","1000","4.175983802850764"
"2171","210","1000","4.3380511265508295"
"2168","210","1000","3.7302395211155264"
"2172","210","1000","6.556359742779279"
"2175","210","1000","5.895932374127952"
"2176","210","1000","1.0182914645561145"
"2174","210","1000","2.517523651955527"
"2177","210","1000","4.531734447946497"
"2179","210","1000","5.475099775891335"
"2180","210","1000","1.5546492937926046"
"2178","210","1000","5.026329960320762"
"2181","210","1000","2.546564972460365"
"2185","210","1000","1.0726304199277426"
"2184","210","1000","1.4744243393973295"
"2183","210","1000","2.8658422668816876"
"2182","210","1000","3.2613271673045765"
"2187","210","1000","2.6116208352388552"
"2186","210","1000","2.6969289873946685"
"2189","210","1000","1.6192960996238015"
"2191","210","1000","2.3475401320028895"
"2192","210","1000","5.824913492677802"
"2190","210","1000","5.006431741570123"
"2188","210","1000","5.793308325864691"
"2169","210","1000","2.6013052808606623"
"2173","210","1000","4.133009595498298"
"2193","210","1000","3.3178792066003404"
"2194","210","1000","1.1907033343889133"
"2196","210","1000","3.4330792472514995"
"2198","210","1000","2.0547538771987703"
"2199","210","1000","3.2244732108798253"
"2195","210","1000","2.322836984735652"
"2197","210","1000","7.499170702293946"
"2200","210","1000","5.3268313033631856"
"2201","220","1000","1.5669487183403614"
"2203","220","1000","4.524937898520415"
"2205","220","1000","1.272684782825027"
"2202","220","1000","6.775814109170284"
"2207","220","1000","6.017329889836451"
"2206","220","1000","3.30767023751029"
"2204","220","1000","4.406072778590608"
"2208","220","1000","1.9514156111993735"
"2212","220","1000","2.955241380100275"
"2209","220","1000","3.1725937674491065"
"2213","220","1000","4.031221771607577"
"2210","220","1000","4.656175611261406"
"2214","220","1000","1.5524985662195327"
"2215","220","1000","1.8187164408221816"
"2216","220","1000","7.9559695571103415"
"2217","220","1000","2.9816781972082587"
"2221","220","1000","4.620951477471321"
"2220","220","1000","3.0337412957897136"
"2219","220","1000","4.454295536000986"
"2222","220","1000","5.5936094330586785"
"2224","220","1000","3.5387299389161906"
"2229","220","1000","3.1868708965391943"
"2226","220","1000","5.473051735379103"
"2225","220","1000","2.285770967582865"
"2227","220","1000","4.324867515107933"
"2228","220","1000","3.826689934856067"
"2211","220","1000","0.8273083862438834"
"2230","220","1000","0.4477524190677922"
"2232","220","1000","1.668970955293745"
"2231","220","1000","3.831081514576638"
"2234","220","1000","0.9394396683332286"
"2218","220","1000","5.204053597555413"
"2235","220","1000","5.09347727025607"
"2233","220","1000","3.63171983880246"
"2238","220","1000","3.7863249024591337"
"2237","220","1000","3.9554889522961614"
"2240","220","1000","4.226128905785551"
"2239","220","1000","3.753887189569967"
"2243","220","1000","0.8497272815364335"
"2241","220","1000","1.2840742135649055"
"2223","220","1000","4.225884245394014"
"2242","220","1000","1.2238517742991564"
"2245","220","1000","3.02747614776028"
"2244","220","1000","1.388862367957507"
"2247","220","1000","4.071091112846954"
"2251","220","1000","1.9999032365989926"
"2249","220","1000","2.760347640045334"
"2246","220","1000","0.5631870032922972"
"2252","220","1000","5.067143788632213"
"2248","220","1000","1.1069256281792084"
"2253","220","1000","4.05894950054361"
"2250","220","1000","2.2389489028690015"
"2236","220","1000","3.0577474092459758"
"2255","220","1000","6.165973356536348"
"2257","220","1000","3.3364904368024177"
"2256","220","1000","2.880471243436301"
"2258","220","1000","0.5190523562169819"
"2259","220","1000","2.0635844003859263"
"2254","220","1000","3.6339841254895244"
"2261","220","1000","1.7189560654257594"
"2260","220","1000","2.0511854207642783"
"2262","220","1000","4.438164550372424"
"2264","220","1000","5.016195857132918"
"2265","220","1000","0.8751025380603619"
"2269","220","1000","2.3454122177766323"
"2267","220","1000","7.543501525794661"
"2266","220","1000","7.455848138574993"
"2268","220","1000","3.474411512936386"
"2270","220","1000","3.8548329545703957"
"2272","220","1000","1.2175483769736282"
"2277","220","1000","5.969418283796202"
"2263","220","1000","1.7472850267315314"
"2271","220","1000","2.401509529340716"
"2276","220","1000","3.5531986809268723"
"2275","220","1000","4.540526202053946"
"2281","220","1000","4.340562188602222"
"2282","220","1000","2.2298551238706175"
"2283","220","1000","4.773627396066608"
"2274","220","1000","4.947902808711968"
"2273","220","1000","3.177235757190001"
"2284","220","1000","1.3890037379181008"
"2285","220","1000","3.9299231924663327"
"2290","220","1000","3.049736086318736"
"2287","220","1000","1.2363933232369988"
"2278","220","1000","7.029860080047186"
"2286","220","1000","2.0910108273755976"
"2288","220","1000","4.263373019806546"
"2289","220","1000","2.0659847335107013"
"2279","220","1000","1.0455917260242524"
"2292","220","1000","4.151005269201974"
"2297","220","1000","5.0974808125046955"
"2293","220","1000","4.402303560940499"
"2280","220","1000","3.5017226319681702"
"2299","220","1000","2.2214867397299183"
"2300","220","1000","1.6394332725932907"
"2301","230","1000","1.914109504857816"
"2295","220","1000","5.023330511083068"
"2296","220","1000","0.7758607593394033"
"2294","220","1000","3.362545522333617"
"2302","230","1000","1.343133020403411"
"2303","230","1000","5.530733874821523"
"2306","230","1000","4.915960645774726"
"2291","220","1000","3.1551798171903966"
"2307","230","1000","5.330784540385808"
"2308","230","1000","5.824895938394158"
"2309","230","1000","4.662471704305224"
"2310","230","1000","2.886096642963007"
"2304","230","1000","5.360218673768814"
"2298","220","1000","8.502239660787083"
"2314","230","1000","2.462382780484287"
"2313","230","1000","5.937092005774627"
"2316","230","1000","3.8862701892414617"
"2315","230","1000","4.416514067085473"
"2318","230","1000","2.400758612012004"
"2312","230","1000","3.7714676429753458"
"2320","230","1000","5.970929685232297"
"2323","230","1000","6.044840804657791"
"2322","230","1000","2.641633601922215"
"2324","230","1000","7.805365995699899"
"2321","230","1000","3.868898071613978"
"2319","230","1000","0.8697432399049371"
"2305","230","1000","3.5238002475732633"
"2326","230","1000","3.5117575015610116"
"2311","230","1000","4.293952482418556"
"2329","230","1000","2.3350009882840785"
